label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.0,0.0,0.0,-0.040264010429382324,-0.032254576683044434,-0.014360089830745437,-0.07452553510665894,-0.07197016477584839,-0.024440881840575912,-0.10300064086914062,-0.09867286682128906,-0.034272962294210174,-0.12971317768096924,-0.10994827747344971,-0.04541422151743291,-0.032042086124420166,-0.15240168571472168,-0.01923931487618802,-0.046410322189331055,-0.21609270572662354,-0.0325738536637914,-0.05375880002975464,-0.2555752396583557,-0.043313597373355606,-0.05799490213394165,-0.2890831232070923,-0.05169468843160985,-0.001031637191772461,-0.157149076461792,-0.0242489641976249,-0.0007690191268920898,-0.2266172170639038,-0.035662357739795425,0.00015497207641601562,-0.2709035873413086,-0.04680430986701367,0.001702427864074707,-0.3086611330509186,-0.055731562010635116,0.02638101577758789,-0.14496898651123047,-0.031131156764615753,0.04383707046508789,-0.20694774389266968,-0.04667041920839665,0.05531734228134155,-0.2464095950126648,-0.06016902350603459,0.06396228075027466,-0.28152430057525635,-0.06988601484118817,0.049101173877716064,-0.11959564685821533,-0.038800415627349594,0.07801538705825806,-0.15333813428878784,-0.055231054357875564,0.09738028049468994,-0.17561298608779907,-0.0638790587407243,0.11347383260726929,-0.19703292846679688,-0.06966880061446545
1,0.0,0.0,0.0,-0.03892815113067627,-0.03298020362854004,-0.014262424105339733,-0.07297396659851074,-0.07162165641784668,-0.024556500160628048,-0.10096532106399536,-0.0980042815208435,-0.03448286771171638,-0.1271931529045105,-0.10929995775222778,-0.045681522482567516,-0.03128480911254883,-0.15064865350723267,-0.020595235073500362,-0.045889079570770264,-0.2139938473701477,-0.03421733646982261,-0.05336415767669678,-0.253095805644989,-0.04475121691220352,-0.057573914527893066,-0.2864201068878174,-0.05285241200917312,-0.00033026933670043945,-0.15501892566680908,-0.025629400530391422,0.00012958049774169922,-0.22480988502502441,-0.03726558878415176,0.0016574859619140625,-0.2687124013900757,-0.04807298004024574,0.0038813352584838867,-0.3055940568447113,-0.056698420339756694,0.02673649787902832,-0.14265525341033936,-0.03247348337762901,0.04428309202194214,-0.20330679416656494,-0.04857210933559486,0.056032776832580566,-0.24226969480514526,-0.06202297031276771,0.06487107276916504,-0.27669209241867065,-0.07152892767780372,0.049306392669677734,-0.11736387014389038,-0.04000721245401451,0.07814264297485352,-0.1512000560760498,-0.05679499476545402,0.09748184680938721,-0.17309802770614624,-0.06540418534868309,0.11319714784622192,-0.19438570737838745,-0.07109476744525978
1,0.0,0.0,0.0,-0.038724541664123535,-0.032900214195251465,-0.013359994847093049,-0.07230055332183838,-0.07346093654632568,-0.022788409363244,-0.10015767812728882,-0.10057049989700317,-0.03200312539539141,-0.126323401927948,-0.11114639043807983,-0.04250855207047266,-0.03065943717956543,-0.1519802212715149,-0.01885677896044058,-0.04482752084732056,-0.21502816677093506,-0.03173170819482607,-0.052120327949523926,-0.2544352412223816,-0.041893733884904805,-0.05631542205810547,-0.2876540422439575,-0.049841987188671055,-0.00013828277587890625,-0.15632325410842896,-0.024101617034290257,0.0005762577056884766,-0.22597724199295044,-0.035048881765220585,0.001999378204345703,-0.2699280381202698,-0.04548298403224749,0.00399327278137207,-0.3064817190170288,-0.05383093118271631,0.02696901559829712,-0.1436370611190796,-0.03109984680614275,0.044872164726257324,-0.20482337474822998,-0.04629542141756815,0.05642247200012207,-0.24384993314743042,-0.0593253357668857,0.06514495611190796,-0.2781355381011963,-0.06863576009473604,0.04943883419036865,-0.11768698692321777,-0.03876944467029375,0.078335702419281,-0.1515445113182068,-0.054857770200584355,0.09753698110580444,-0.1740272045135498,-0.06322185530862612,0.11334139108657837,-0.1955404281616211,-0.06878691747388643
1,0.0,0.0,0.0,-0.037451863288879395,-0.03305333852767944,-0.014220351780551255,-0.07042902708053589,-0.07317972183227539,-0.024366693998473465,-0.0985182523727417,-0.09978091716766357,-0.034185775051611245,-0.12488794326782227,-0.11111754179000854,-0.04525392545272666,-0.02935713529586792,-0.15129810571670532,-0.019679317678111374,-0.0431329607963562,-0.21408146619796753,-0.0331187327008422,-0.05041235685348511,-0.25318795442581177,-0.04375480903198081,-0.05463474988937378,-0.2863696217536926,-0.05202375022579986,0.0010422468185424805,-0.15558910369873047,-0.02465584730614978,0.0019159317016601562,-0.22437667846679688,-0.03625282315422851,0.0032922029495239258,-0.2681812644004822,-0.0472769629757579,0.0050046443939208984,-0.30514252185821533,-0.056044664661186516,0.02789980173110962,-0.14293146133422852,-0.031443335543173134,0.04543870687484741,-0.20408177375793457,-0.047278300354975045,0.056918323040008545,-0.24261760711669922,-0.06061720518280822,0.06540966033935547,-0.276913583278656,-0.07005931479741889,0.050310730934143066,-0.11710900068283081,-0.03894768325497466,0.078937828540802,-0.15104234218597412,-0.0555324409704383,0.09803962707519531,-0.17280423641204834,-0.06404765738059837,0.11362111568450928,-0.19381731748580933,-0.06964212698747474
1,0.0,0.0,0.0,-0.03791332244873047,-0.03516942262649536,-0.01266250139988756,-0.07081055641174316,-0.07585936784744263,-0.021808674884510992,-0.09853678941726685,-0.10235363245010376,-0.03091030786700344,-0.12423050403594971,-0.11349546909332275,-0.04126825774974918,-0.028536319732666016,-0.1523834466934204,-0.016942352382017134,-0.04250931739807129,-0.2151801586151123,-0.02945161270864105,-0.04970294237136841,-0.25428950786590576,-0.03957022945351696,-0.05401867628097534,-0.28682541847229004,-0.047432462079001425,0.0014652609825134277,-0.1565648317337036,-0.022310460311842917,0.0026127099990844727,-0.22571933269500732,-0.032944994372797964,0.004170477390289307,-0.2693368196487427,-0.043410754156781195,0.00606769323348999,-0.3053746223449707,-0.05168789098925686,0.028038442134857178,-0.1441391110420227,-0.02945107812948322,0.04623168706893921,-0.2053723931312561,-0.04414661074943638,0.057567715644836426,-0.2438817024230957,-0.05708161960311031,0.0660906434059143,-0.27755409479141235,-0.06631300072140789,0.049966394901275635,-0.11850684881210327,-0.037231890810204504,0.07871854305267334,-0.15150845050811768,-0.05272016148038006,0.0974617600440979,-0.1729600429534912,-0.06079307789869404,0.113009512424469,-0.1934739351272583,-0.06613231669135189
1,0.0,0.0,0.0,-0.03713947534561157,-0.03246915340423584,-0.014047492587479837,-0.070193350315094,-0.07217121124267578,-0.023880893656524904,-0.09777891635894775,-0.09907931089401245,-0.03332946292451311,-0.12373971939086914,-0.10995692014694214,-0.04395674384525705,-0.027638137340545654,-0.14911186695098877,-0.01927429653099466,-0.04206860065460205,-0.21108150482177734,-0.0319668485908835,-0.04938739538192749,-0.24975615739822388,-0.04211275867513109,-0.0533977746963501,-0.2823331356048584,-0.050032278814825304,0.0025551915168762207,-0.15370213985443115,-0.023971613788518198,0.0032532811164855957,-0.22161030769348145,-0.034584833601030596,0.004978835582733154,-0.26454418897628784,-0.044860584953340776,0.007518649101257324,-0.3002963066101074,-0.05316366098216463,0.029087603092193604,-0.1414828896522522,-0.030442003452691324,0.046386897563934326,-0.20062345266342163,-0.045074476221117266,0.057813823223114014,-0.2378906011581421,-0.05777348793438364,0.06656491756439209,-0.2707322835922241,-0.06695642537764002,0.05105853080749512,-0.11613607406616211,-0.03770723409346033,0.07920032739639282,-0.14861565828323364,-0.05316462210706163,0.09801870584487915,-0.16940218210220337,-0.06120315409592081,0.11362594366073608,-0.18936818838119507,-0.06660658336571146
1,0.0,0.0,0.0,-0.036933183670043945,-0.03520315885543823,-0.012836840122957938,-0.06902623176574707,-0.0763903260231018,-0.0222463962882955,-0.09690004587173462,-0.10343539714813232,-0.03158863273264956,-0.12342196702957153,-0.1145620346069336,-0.04215596255662035,-0.027643442153930664,-0.1521328091621399,-0.01713375759126734,-0.04135829210281372,-0.21502894163131714,-0.029732052356024496,-0.04814314842224121,-0.25393134355545044,-0.03991745051743578,-0.051917195320129395,-0.2866749167442322,-0.047872986763735526,0.0026534199714660645,-0.15623867511749268,-0.022402828678508513,0.003923296928405762,-0.22427421808242798,-0.03320608672501635,0.005527377128601074,-0.26735103130340576,-0.0438822769820888,0.007321596145629883,-0.3031896948814392,-0.05238556501271319,0.029276132583618164,-0.14379239082336426,-0.029433755323310606,0.04752504825592041,-0.2040507197380066,-0.04437943559887003,0.059176743030548096,-0.24162256717681885,-0.057386115312596075,0.06769710779190063,-0.274478018283844,-0.06664544728400301,0.051056087017059326,-0.11826819181442261,-0.03710488986970972,0.07988739013671875,-0.1510990858078003,-0.05273955699803423,0.09893453121185303,-0.17201346158981323,-0.06086438533665728,0.11452376842498779,-0.19204670190811157,-0.06624184933306765
1,0.0,0.0,0.0,-0.03684365749359131,-0.03295212984085083,-0.014450953340883643,-0.06981641054153442,-0.07370448112487793,-0.02432697079962054,-0.09694761037826538,-0.10126018524169922,-0.033741896970923335,-0.12269610166549683,-0.11311602592468262,-0.044309986754115016,-0.027252495288848877,-0.14952188730239868,-0.01973451301341811,-0.04086911678314209,-0.2118532657623291,-0.03275135345643321,-0.04770195484161377,-0.25021034479141235,-0.04304561205094615,-0.051632046699523926,-0.28301358222961426,-0.05105302668994227,0.0030322670936584473,-0.15335994958877563,-0.024280134587343127,0.004709959030151367,-0.22032231092453003,-0.03529130853598872,0.006557941436767578,-0.26256072521209717,-0.045796873046811015,0.008906126022338867,-0.29880857467651367,-0.05423899553602496,0.029478251934051514,-0.14059799909591675,-0.030636277048643024,0.04747253656387329,-0.1993553638458252,-0.04567519761508265,0.05918151140213013,-0.2361907958984375,-0.058404652400668056,0.06806910037994385,-0.2692255973815918,-0.06752897985165873,0.0512736439704895,-0.11484706401824951,-0.037814879788811595,0.07963281869888306,-0.14709097146987915,-0.05357387848084727,0.09868216514587402,-0.16752111911773682,-0.061629226430113704,0.11442029476165771,-0.18742311000823975,-0.06697996146863261
1,0.0,0.0,0.0,-0.03683352470397949,-0.033264219760894775,-0.014149221270969292,-0.06995385885238647,-0.07374709844589233,-0.024178388207843682,-0.09756755828857422,-0.10148143768310547,-0.03387535983293333,-0.12341576814651489,-0.11349785327911377,-0.04471967616646566,-0.027615725994110107,-0.14841550588607788,-0.01972280503778734,-0.0414770245552063,-0.2111351490020752,-0.032837158679654976,-0.0482136607170105,-0.24972325563430786,-0.04313637563555517,-0.05175161361694336,-0.28258252143859863,-0.05109393471448698,0.002302825450897217,-0.15175968408584595,-0.024411451682141205,0.003435850143432617,-0.2189798355102539,-0.03551255413859167,0.005739152431488037,-0.26127076148986816,-0.04592912518947401,0.008732438087463379,-0.29707175493240356,-0.05429718890755453,0.028706014156341553,-0.1389322280883789,-0.030890236288001915,0.046339452266693115,-0.19735664129257202,-0.04586553448407926,0.05846595764160156,-0.2342403531074524,-0.05838268125026502,0.06776130199432373,-0.26701414585113525,-0.06732191020219602,0.050825417041778564,-0.11351513862609863,-0.03816585862605848,0.07890290021896362,-0.14669501781463623,-0.053456778317382714,0.09809499979019165,-0.16734153032302856,-0.061107142507722756,0.11403560638427734,-0.18709081411361694,-0.06623165184228696
1,0.0,0.0,0.0,-0.03643900156021118,-0.03384751081466675,-0.012952077200878875,-0.06865525245666504,-0.07460218667984009,-0.02200552820997359,-0.09499150514602661,-0.10219919681549072,-0.03084661625163676,-0.11975991725921631,-0.11478394269943237,-0.04084334894852759,-0.025158286094665527,-0.1487024426460266,-0.01772151514725806,-0.03812062740325928,-0.21066612005233765,-0.029824940486122387,-0.044635772705078125,-0.2488533854484558,-0.0393574126048577,-0.04801291227340698,-0.28073233366012573,-0.046843964604903476,0.004967093467712402,-0.15172719955444336,-0.022817308081556575,0.007700204849243164,-0.21921896934509277,-0.03321359678940894,0.010060727596282959,-0.26171863079071045,-0.043394487349559085,0.012878119945526123,-0.2971068024635315,-0.05161422490911605,0.031025350093841553,-0.13865059614181519,-0.029640195889641063,0.05003857612609863,-0.19826394319534302,-0.044306986032296436,0.06215113401412964,-0.23488354682922363,-0.0568774044497502,0.07128345966339111,-0.2672460079193115,-0.06591681763367774,0.052359044551849365,-0.1127920150756836,-0.037116903810073154,0.0814896821975708,-0.14510321617126465,-0.05261807143526198,0.10072028636932373,-0.16628968715667725,-0.060658134518433826,0.11659735441207886,-0.18683278560638428,-0.06607268377976538
1,0.0,0.0,0.0,-0.03620588779449463,-0.03389132022857666,-0.013986330098532562,-0.06841874122619629,-0.07474511861801147,-0.023806941314660435,-0.09484463930130005,-0.10306185483932495,-0.03327948468836439,-0.12037354707717896,-0.11553943157196045,-0.04390995445760382,-0.025354325771331787,-0.1485598087310791,-0.019039545758687382,-0.037905216217041016,-0.21089404821395874,-0.03168133142503393,-0.04405689239501953,-0.249176025390625,-0.041721946178995495,-0.04742169380187988,-0.28155940771102905,-0.049550863533340817,0.004933059215545654,-0.1512243151664734,-0.023834411605321293,0.008140921592712402,-0.21806442737579346,-0.03467494118126524,0.010591387748718262,-0.26042860746383667,-0.0451769554904331,0.013198375701904297,-0.29640257358551025,-0.05361268910678518,0.03099149465560913,-0.13803738355636597,-0.03041890504869116,0.05001336336135864,-0.19633090496063232,-0.04538042712124479,0.062197983264923096,-0.23319154977798462,-0.05825783926161421,0.07131683826446533,-0.26623857021331787,-0.06749201062234533,0.05226171016693115,-0.11240911483764648,-0.037761128126703625,0.081393301486969,-0.14405357837677002,-0.053323032884918575,0.10093915462493896,-0.16414326429367065,-0.06134234610112799,0.11699855327606201,-0.18381237983703613,-0.06674605104240072
1,0.0,0.0,0.0,-0.03649032115936279,-0.03450119495391846,-0.013437768067319666,-0.06857055425643921,-0.07498317956924438,-0.02272381130148915,-0.09501731395721436,-0.10287803411483765,-0.031732880133290564,-0.12010174989700317,-0.11521583795547485,-0.04184722210754899,-0.025350868701934814,-0.14952856302261353,-0.01767305712689904,-0.03828144073486328,-0.21153080463409424,-0.030008389237423216,-0.04445767402648926,-0.24963587522506714,-0.03981743808378724,-0.04762834310531616,-0.28129321336746216,-0.047365993815560614,0.005324661731719971,-0.15277200937271118,-0.022214087280531203,0.008349001407623291,-0.21983861923217773,-0.03244295026649979,0.011038541793823242,-0.2616015672683716,-0.04240920450081376,0.014118075370788574,-0.29609256982803345,-0.05036924834837464,0.031804680824279785,-0.13995730876922607,-0.02859609443237332,0.050937533378601074,-0.19752109050750732,-0.0427544793068364,0.06296497583389282,-0.23315870761871338,-0.05514221693863419,0.07214146852493286,-0.2645878195762634,-0.06405665408362893,0.05313771963119507,-0.11441993713378906,-0.035744652706284796,0.08190083503723145,-0.14441996812820435,-0.0507217502175763,0.10073590278625488,-0.1640946865081787,-0.058626760351558005,0.11641830205917358,-0.18355923891067505,-0.06390797029723672
1,0.0,0.0,0.0,-0.03539252281188965,-0.0355226993560791,-0.013050228752348403,-0.065937340259552,-0.07660561800003052,-0.022344837360236625,-0.09167182445526123,-0.10461258888244629,-0.03161090279385803,-0.11645513772964478,-0.11636877059936523,-0.04205600584313629,-0.022334814071655273,-0.1508641242980957,-0.01695875863001106,-0.034382522106170654,-0.21254092454910278,-0.029467102535221557,-0.04049253463745117,-0.2501170039176941,-0.03957676181957481,-0.04366779327392578,-0.2820546627044678,-0.04740563447043655,0.007742702960968018,-0.15281915664672852,-0.022099782176468352,0.010871291160583496,-0.2190724015235901,-0.0326592330114579,0.013675987720489502,-0.26056331396102905,-0.0429765921311116,0.016820907592773438,-0.29565680027008057,-0.05121398756668327,0.0337296724319458,-0.1388416886329651,-0.029092148341391066,0.05322486162185669,-0.1961120367050171,-0.04379732201263664,0.06584399938583374,-0.23217618465423584,-0.056246523209068755,0.07550650835037231,-0.26429760456085205,-0.06504463071391342,0.05475044250488281,-0.11229026317596436,-0.03683491090700386,0.08438009023666382,-0.14381569623947144,-0.051995154865238646,0.1041027307510376,-0.16427338123321533,-0.05966557229325531,0.12046462297439575,-0.18420696258544922,-0.0647300522999501
1,0.0,0.0,0.0,-0.0356830358505249,-0.03269374370574951,-0.014318735865685994,-0.06621527671813965,-0.07237070798873901,-0.02468951192292934,-0.0918656587600708,-0.10087436437606812,-0.03476589132640129,-0.1170993447303772,-0.1132957935333252,-0.04606556106898552,-0.021293342113494873,-0.14551401138305664,-0.019612920997474248,-0.03382784128189087,-0.2074342966079712,-0.03261442814562088,-0.04008984565734863,-0.24576187133789062,-0.04300121922585731,-0.04342573881149292,-0.2781577706336975,-0.05107211281153923,0.008606493473052979,-0.14766651391983032,-0.02431587275657421,0.011520206928253174,-0.21457213163375854,-0.035205013645622785,0.01421123743057251,-0.25637805461883545,-0.045615795595381314,0.017222702503204346,-0.2914266586303711,-0.054014253957006986,0.03428453207015991,-0.13404583930969238,-0.030814935980174596,0.053424298763275146,-0.19206351041793823,-0.04554936994406944,0.06586414575576782,-0.228324294090271,-0.05800170410964256,0.07540613412857056,-0.2604559659957886,-0.06698547263238197,0.055127739906311035,-0.10815984010696411,-0.03814854804966217,0.08365648984909058,-0.13885891437530518,-0.053325116229984815,0.10293596982955933,-0.15836554765701294,-0.06094973493907219,0.11886328458786011,-0.17734122276306152,-0.06608656008336311
1,0.0,0.0,0.0,-0.03546029329299927,-0.03351074457168579,-0.014108857546233367,-0.06640607118606567,-0.07410138845443726,-0.02419635880389137,-0.09276241064071655,-0.10276728868484497,-0.03386993001797123,-0.11829280853271484,-0.1158178448677063,-0.044717237759613226,-0.022014141082763672,-0.1470475196838379,-0.01984562206664009,-0.03360074758529663,-0.2098701000213623,-0.032539781589292716,-0.039671123027801514,-0.248302161693573,-0.04246879037120266,-0.04324829578399658,-0.280582070350647,-0.05019446130492611,0.007651984691619873,-0.14944249391555786,-0.024371194128178786,0.011204540729522705,-0.21662628650665283,-0.03529194410540981,0.013726532459259033,-0.2589365243911743,-0.04571428935625477,0.01610463857650757,-0.2946341633796692,-0.0540593158791296,0.03314083814620972,-0.13574618101119995,-0.030577967349671553,0.0533217191696167,-0.1939324140548706,-0.045468625087522696,0.06586265563964844,-0.23032069206237793,-0.05835834186174793,0.07508569955825806,-0.26258784532546997,-0.06760684813954754,0.053542912006378174,-0.10963821411132812,-0.03748872544267101,0.08350110054016113,-0.13950836658477783,-0.053105842728399466,0.10309666395187378,-0.15949583053588867,-0.06140318181016369,0.11925077438354492,-0.17909562587738037,-0.06697555299498958
1,0.0,0.0,0.0,-0.035756051540374756,-0.034556686878204346,-0.012810558030253105,-0.06625944375991821,-0.07554149627685547,-0.021782416799908333,-0.09108829498291016,-0.10353904962539673,-0.030674673566466026,-0.11525619029998779,-0.11477923393249512,-0.04087470280552452,-0.021216392517089844,-0.1471109390258789,-0.017519948953633957,-0.03217315673828125,-0.20895791053771973,-0.029611740210896187,-0.037661194801330566,-0.24683082103729248,-0.03929443093562668,-0.04065525531768799,-0.2785889506340027,-0.0468518454077298,0.008514463901519775,-0.14836299419403076,-0.022547164881473236,0.012689054012298584,-0.21473908424377441,-0.03268943535709923,0.015848815441131592,-0.2564431428909302,-0.042714154297357254,0.018835127353668213,-0.29115211963653564,-0.05085845845366066,0.03420835733413696,-0.13427400588989258,-0.029312599399929695,0.05447065830230713,-0.1910557746887207,-0.04328530835533684,0.06714653968811035,-0.22752678394317627,-0.05583613919640129,0.07674682140350342,-0.25972408056259155,-0.06497696595812386,0.05524247884750366,-0.10819500684738159,-0.036797692948823624,0.08472859859466553,-0.13874566555023193,-0.05138388829851692,0.10424059629440308,-0.15892577171325684,-0.0591433960440213,0.12043529748916626,-0.17825829982757568,-0.06449907081747597
1,0.0,0.0,0.0,-0.03456699848175049,-0.03520035743713379,-0.012948599818230377,-0.06495553255081177,-0.07591050863265991,-0.022194734017432438,-0.0912063717842102,-0.10374462604522705,-0.03133614751237701,-0.11667513847351074,-0.11575686931610107,-0.041655969048917996,-0.021058976650238037,-0.14746659994125366,-0.016851572494090306,-0.032736778259277344,-0.20899051427841187,-0.028707683260620342,-0.03834730386734009,-0.24693340063095093,-0.038269516254842983,-0.04124563932418823,-0.278719425201416,-0.04587336647051643,0.00867229700088501,-0.14933723211288452,-0.021863090048611866,0.012044847011566162,-0.21589213609695435,-0.03208935650724243,0.015034377574920654,-0.25749844312667847,-0.04226953926223587,0.018021583557128906,-0.29229116439819336,-0.050473228271187054,0.034283995628356934,-0.13513529300689697,-0.028649354527772175,0.054239630699157715,-0.19250237941741943,-0.04309982823866676,0.06693685054779053,-0.2284313440322876,-0.05582812445896934,0.0764538049697876,-0.26019835472106934,-0.06495985033649276,0.0550769567489624,-0.10853052139282227,-0.03609894233483146,0.08450561761856079,-0.13848543167114258,-0.051218360836685406,0.10380405187606812,-0.15867340564727783,-0.059295710350454556,0.1195993423461914,-0.17859101295471191,-0.06479469331640075
1,0.0,0.0,0.0,-0.034668684005737305,-0.03567284345626831,-0.01304777514764055,-0.06473410129547119,-0.0768653154373169,-0.02233749431201204,-0.09017270803451538,-0.10512799024581909,-0.03153167095609888,-0.11479318141937256,-0.11735862493515015,-0.04190968152710184,-0.0205039381980896,-0.14924049377441406,-0.01698515181072935,-0.032033681869506836,-0.21089303493499756,-0.029363348974072778,-0.03768843412399292,-0.24905091524124146,-0.03938325297662004,-0.040845513343811035,-0.2810431122779846,-0.047188913343632066,0.009296178817749023,-0.15071886777877808,-0.022049751026713693,0.01292431354522705,-0.21720147132873535,-0.03259740945526346,0.016214370727539062,-0.2588651180267334,-0.04296337616273149,0.0193936824798584,-0.29368019104003906,-0.05122710940071329,0.03490328788757324,-0.13631868362426758,-0.028935043035232866,0.05484116077423096,-0.19287800788879395,-0.04349089217015489,0.06784689426422119,-0.22910887002944946,-0.056240113346063936,0.0777016282081604,-0.26102739572525024,-0.06529804494806513,0.0553705096244812,-0.10972124338150024,-0.03653374862500414,0.08407819271087646,-0.13997387886047363,-0.05159191962906107,0.1033831238746643,-0.15953636169433594,-0.059426268456661546,0.1193203330039978,-0.1783599853515625,-0.0646683963818191
1,0.0,0.0,0.0,-0.03523135185241699,-0.03391742706298828,-0.013883927953145303,-0.06520712375640869,-0.07447808980941772,-0.023795147542557515,-0.0904531478881836,-0.10283958911895752,-0.03341480821808318,-0.11489570140838623,-0.11584252119064331,-0.04419102997024993,-0.02030026912689209,-0.14629507064819336,-0.018916887347302236,-0.03161877393722534,-0.20857858657836914,-0.03172358602722625,-0.03748804330825806,-0.24676108360290527,-0.041961171780428685,-0.04083359241485596,-0.2792894244194031,-0.04995006055077056,0.008990764617919922,-0.14849555492401123,-0.02358323626657466,0.012529194355010986,-0.21515005826950073,-0.034424257580838,0.015609562397003174,-0.2571457624435425,-0.04479778662761191,0.018663883209228516,-0.2930070757865906,-0.053120528463921346,0.03423011302947998,-0.13477325439453125,-0.02999032952328662,0.05380368232727051,-0.19263452291488647,-0.044607334886393346,0.06671148538589478,-0.2289198637008667,-0.057128165964684285,0.07656383514404297,-0.2615283727645874,-0.06614984676679114,0.05470091104507446,-0.10860687494277954,-0.0371802832229946,0.08399540185928345,-0.13870680332183838,-0.0524710464521263,0.10339319705963135,-0.15835660696029663,-0.06038985133608321,0.119395911693573,-0.17771410942077637,-0.06570674583753089
1,0.0,0.0,0.0,-0.035037994384765625,-0.03485751152038574,-0.013389973940263644,-0.06558489799499512,-0.07568001747131348,-0.022735615299950496,-0.09122419357299805,-0.10386759042739868,-0.03187009602964963,-0.11579978466033936,-0.11635160446166992,-0.042153003664623157,-0.020964741706848145,-0.14724892377853394,-0.017266145946393863,-0.03302013874053955,-0.2092956304550171,-0.029377016277919665,-0.03875768184661865,-0.2477104663848877,-0.039078361393819705,-0.041736483573913574,-0.279874324798584,-0.046700100453506366,0.008638381958007812,-0.14926820993423462,-0.02195580773235406,0.01225745677947998,-0.2163621187210083,-0.03236282900155629,0.015187442302703857,-0.25830012559890747,-0.042538083197484866,0.018171966075897217,-0.29356515407562256,-0.05063148498715009,0.03408914804458618,-0.13550275564193726,-0.02844934448779668,0.05395627021789551,-0.1936277151107788,-0.04277858793915357,0.06667566299438477,-0.22973400354385376,-0.05533811360777463,0.07650816440582275,-0.2618131637573242,-0.0643241545575961,0.05458188056945801,-0.10955822467803955,-0.03568864524544324,0.08374351263046265,-0.13933241367340088,-0.05091136977256383,0.10323631763458252,-0.15898948907852173,-0.05899578616202916,0.11946940422058105,-0.17825835943222046,-0.06438970476568784
1,0.0,0.0,0.0,-0.035127878189086914,-0.03237420320510864,-0.014887215795027942,-0.06551128625869751,-0.07233750820159912,-0.02534676458876106,-0.0912560224533081,-0.10151183605194092,-0.03536661643724415,-0.11635130643844604,-0.11538755893707275,-0.04648467455248806,-0.02255302667617798,-0.1457056999206543,-0.020081027636337012,-0.03403061628341675,-0.2078189253807068,-0.03319603506665203,-0.04004836082458496,-0.24588513374328613,-0.04348571527938816,-0.04361766576766968,-0.27826976776123047,-0.05143305588703129,0.007165074348449707,-0.14805448055267334,-0.024265435749697417,0.010568380355834961,-0.214829683303833,-0.03536967862586948,0.013210892677307129,-0.25668907165527344,-0.045789781251954764,0.01571977138519287,-0.2920757532119751,-0.05409360606412861,0.03296518325805664,-0.13431566953659058,-0.03026615012626621,0.05259370803833008,-0.1917874813079834,-0.04525474015812847,0.0650363564491272,-0.22750252485275269,-0.05776683170537922,0.07427513599395752,-0.25923871994018555,-0.06663919542174312,0.05406486988067627,-0.10844457149505615,-0.037103000322389335,0.08298563957214355,-0.13871097564697266,-0.05256631154756519,0.10208821296691895,-0.15812182426452637,-0.060429568627881736,0.11773455142974854,-0.1770857572555542,-0.06561197642426464
1,0.0,0.0,0.0,-0.03186511993408203,-0.031578898429870605,-0.012348771856323992,-0.06063336133956909,-0.07100546360015869,-0.02110867837180308,-0.08517062664031982,-0.09782731533050537,-0.029598363504902636,-0.10827386379241943,-0.10902118682861328,-0.03920473048199824,-0.01870208978652954,-0.13969743251800537,-0.016931411639944827,-0.029294490814208984,-0.1987869143486023,-0.027888006360427653,-0.03396886587142944,-0.23480123281478882,-0.03656621539701632,-0.03589218854904175,-0.2647099494934082,-0.04338796326626948,0.009333610534667969,-0.14141321182250977,-0.02124893741418532,0.013195812702178955,-0.20550662279129028,-0.030183472500340258,0.016328811645507812,-0.2446650266647339,-0.03898142540563754,0.019650936126708984,-0.27642345428466797,-0.04606108629812411,0.033631086349487305,-0.12784284353256226,-0.02714243793596438,0.05137467384338379,-0.18306595087051392,-0.039653251708642756,0.06270694732666016,-0.21776187419891357,-0.05091951304783038,0.0716409683227539,-0.2478126883506775,-0.059133036823169505,0.05358487367630005,-0.1027798056602478,-0.033694117159740244,0.07978177070617676,-0.13141876459121704,-0.0468775693487089,0.0972331166267395,-0.1500418782234192,-0.05375575536598376,0.11159449815750122,-0.16754448413848877,-0.05843848252405337
